floor,meters,zone,xiaoqu,directon,area,house_name,region,house_price
中楼层（6层）,41㎡,1室1厅1卫,和平里五区,东南        ,东城,整租·和平里五区1室1厅东南,和平里,5300
中楼层（18层）,59㎡,1室1厅1卫,天资华府,南        ,房山,整租·天资华府1室1厅南,长阳,2700
中楼层（6层）,63㎡,2室1厅1卫,甜水园北里,南 北        ,朝阳,整租·甜水园北里2室1厅南/北,甜水园,6000
低楼层（6层）,56㎡,1室1厅1卫,建新南区,南 北        ,顺义,整租·建新南区1室1厅南/北,顺义城,3200
中楼层（6层）,45㎡,1室1厅1卫,丝竹园小区,南        ,朝阳,整租·丝竹园小区1室1厅南,健翔桥,6000
高楼层（6层）,73㎡,2室1厅1卫,北苑6号院,东        ,朝阳,整租·北苑6号院2室1厅东,北苑,5800
高楼层（21层）,49㎡,1室0厅1卫,柏林爱乐二期,北        ,朝阳,整租·柏林爱乐二期1室0厅北,常营,4800
中楼层（26层）,71㎡,1室1厅1卫,京棉新城三厂,南        ,朝阳,整租·京棉新城三厂1室1厅南,四惠,5600
中楼层（9层）,79㎡,2室1厅1卫,格兰晴天,西        ,通州,整租·格兰晴天2室1厅西,玉桥,3500
高楼层（11层）,62㎡,1室1厅1卫,翠成馨园,南        ,朝阳,整租·翠成馨园1室1厅南,垡头,4700
高楼层（6层）,84㎡,3室1厅1卫,和义东里六区,南 北        ,丰台,整租·和义东里六区3室1厅南/北,和义,4400
中楼层（6层）,54㎡,1室1厅1卫,新悦家园,南        ,昌平,整租·新悦家园1室1厅南,鼓楼大街,3200
高楼层（6层）,57㎡,3室1厅1卫,胜古北里,南 北        ,朝阳,整租·胜古北里3室1厅南/北,惠新西街,6000
中楼层（15层）,91㎡,2室1厅1卫,金宝城北区,南 北        ,顺义,整租·金宝城北区2室1厅南/北,马坡,2800
中楼层（14层）,89㎡,3室1厅1卫,国瑞熙墅,东 西        ,昌平,整租·国瑞熙墅3室1厅东/西,北七家,4000
高楼层（15层）,44㎡,1房间1卫,SOCO公社,北        ,海淀,整租·SOCO公社1房间北,西三旗,4500
中楼层（6层）,68㎡,2室1厅1卫,万源东里,南        ,丰台,整租·万源东里2室1厅南,旧宫,4200
中楼层（6层）,81㎡,2室1厅1卫,温泉花园B区,南 北        ,昌平,整租·温泉花园B区2室1厅南/北,北七家,3500
中楼层（6层）,59㎡,2室1厅1卫,黑山东街,南 北        ,门头沟,整租·黑山东街2室1厅南/北,大峪,2600
中楼层（6层）,52㎡,1室1厅1卫,贵园南里丙区,南        ,亦庄开发区,整租·贵园南里丙区1室1厅南,亦庄,3800
低楼层（6层）,61㎡,1室1厅1卫,双惠小区,西南        ,朝阳,整租·双惠小区1室1厅西南,双桥,4300
中楼层（6层）,43㎡,1室1厅1卫,松榆里,南        ,朝阳,整租·松榆里1室1厅南,潘家园,4500
低楼层（1层）,15㎡,1室0厅0卫,新太仓胡同,南        ,东城,整租·新太仓胡同1室0厅南,东四,3300
低楼层（10层）,40㎡,1室0厅1卫,芳怡园,东        ,海淀,整租·芳怡园1室0厅东,西北旺,4200
中楼层（6层）,37㎡,1室1厅2卫,中山大街108号院,北        ,通州,整租·中山大街108号院1室1厅北,万达,3400
低楼层（6层）,50㎡,2室1厅1卫,红星楼,西 北        ,丰台,整租·红星楼2室1厅西/北,和义,3500
低楼层（1层）,15㎡,1室0厅1卫,大兴胡同,南        ,东城,整租·大兴胡同1室0厅南,交道口,4500
高楼层（5层）,56㎡,2室0厅1卫,东方生活区,南 北        ,通州,整租·东方生活区2室0厅南/北,万达,3100
低楼层（6层）,60㎡,1室1厅1卫,玉桥北里,南 北        ,通州,整租·玉桥北里1室1厅南/北,乔庄,3000
中楼层（6层）,45㎡,1室1厅1卫,木樨地,南 北        ,西城,整租·木樨地1室1厅南/北,木樨地,5800
中楼层（7层）,37㎡,1室0厅1卫,朝北8080,北        ,通州,整租·朝北80801室0厅北,北关,3200
高楼层（6层）,60㎡,1室1厅1卫,仓上小区,南 北        ,顺义,整租·仓上小区1室1厅南/北,顺义城,2500
高楼层（6层）,45㎡,1室1厅1卫,左家庄北里,东南        ,朝阳,整租·左家庄北里1室1厅东南,国展,5700
高楼层（6层）,43㎡,1室1厅1卫,翠林二里,南        ,丰台,整租·翠林二里1室1厅南,北京南站,4600
低楼层（21层）,115㎡,2室1厅2卫,大黄庄东路,东南        ,朝阳,整租·大黄庄东路2室1厅东南,定福庄,5600
高楼层（14层）,36㎡,2房间1卫,旭辉E天地,东南        ,房山,整租·旭辉E天地2房间复式东南,良乡,2600
低楼层（5层）,50㎡,2室1厅1卫,永定路85号院,南        ,海淀,整租·永定路85号院2室1厅南,五棵松,5000
高楼层（22层）,47㎡,1室1厅1卫,晓月新苑,西南        ,丰台,整租·晓月新苑1室1厅西南,卢沟桥,3300
中楼层（22层）,69㎡,1室1厅1卫,裕龙三区,南 北        ,顺义,整租·裕龙三区1室1厅南/北,顺义城,3300
低楼层（4层）,44㎡,2室1厅1卫,五机床厂宿舍,南        ,海淀,整租·五机床厂宿舍2室1厅南,西三旗,4200
低楼层（22层）,52㎡,1室1厅1卫,玉桥东里,南        ,通州,整租·玉桥东里1室1厅南,玉桥,3300
中楼层（28层）,55㎡,1室1厅1卫,周庄嘉园4号院,南        ,朝阳,整租·周庄嘉园4号院1室1厅南,十里河,4600
高楼层（15层）,51㎡,1室1厅1卫,南庭新苑北区,西        ,丰台,整租·南庭新苑北区1室1厅西,新宫,4100
高楼层（6层）,48㎡,1室1厅1卫,平乐园小区,南        ,朝阳,整租·平乐园小区1室1厅南,北工大,5000
低楼层（18层）,61㎡,1室1厅1卫,东海仪园,南        ,丰台,整租·东海仪园1室1厅南,青塔,4200
中楼层（12层）,38㎡,1室0厅1卫,五月华庭,北        ,海淀,整租·五月华庭1室0厅北,新街口,5200
低楼层（6层）,63㎡,2室1厅1卫,东关北里小区,南 北        ,昌平,整租·东关北里小区2室1厅南/北,东关,3450
中楼层（6层）,50㎡,2室1厅1卫,永定门东街西里,南 北        ,东城,整租·永定门东街西里2室1厅南/北,天坛,5500
高楼层（12层）,45㎡,1室0厅1卫,第七街区,西北        ,丰台,整租·第七街区1室0厅西北,岳各庄,4500
低楼层（17层）,79㎡,2室1厅1卫,远洋一方新悦二期,东 西北        ,朝阳,整租·远洋一方新悦二期2室1厅东/西北,双桥,5500
低楼层（6层）,61㎡,2室1厅1卫,首钢一线材厂东宿舍,南 北        ,昌平,整租·首钢一线材厂东宿舍2室1厅南/北,沙河,2800
高楼层（6层）,63㎡,2室1厅1卫,武圣西里,南        ,朝阳,整租·武圣西里2室1厅南,劲松,6000
中楼层（28层）,50㎡,1室1厅1卫,广渠家园,东        ,东城,整租·广渠家园1室1厅东,广渠门,5700
高楼层（6层）,80㎡,2室1厅1卫,新居里,南 北        ,大兴,整租·新居里2室1厅南/北,黄村中,2900
中楼层（13层）,38㎡,1室0厅1卫,银地家园,南        ,丰台,整租·银地家园1室0厅南,花乡,3500
高楼层（6层）,45㎡,1室1厅1卫,梨花园,南        ,通州,整租·梨花园1室1厅南,梨园,3600
高楼层（6层）,54㎡,2室1厅1卫,挂车厂宿舍,南        ,通州,整租·挂车厂宿舍2室1厅南,果园,3500
地下室（6层）,59㎡,2室1厅1卫,北露园,南 北        ,西城,整租·北露园2室1厅南/北,阜成门,5900
高楼层（9层）,27㎡,1室1厅1卫,旭辉26街区,南        ,顺义,整租·旭辉26街区1室1厅南,顺义其它,3300
低楼层（12层）,48㎡,1室0厅1卫,荔景园,南        ,通州,整租·荔景园1室0厅南,武夷花园,3300
高楼层（22层）,39㎡,1室0厅1卫,炫特嘉园一期,北        ,朝阳,整租·炫特嘉园一期1室0厅北,石佛营,5000
中楼层（27层）,42㎡,1房间1卫,荣京丽都,北        ,亦庄开发区,整租·荣京丽都1房间北,亦庄,3700
高楼层（6层）,65㎡,3室1厅1卫,西环里,南 北        ,昌平,整租·西环里3室1厅南/北,西关环岛,2800
中楼层（7层）,62㎡,2室1厅1卫,永金里小区,东 西        ,海淀,整租·永金里小区2室1厅东/西,五棵松,5000
高楼层（6层）,91㎡,2室1厅2卫,名佳花园三区,南 西 北        ,昌平,整租·名佳花园三区2室1厅南/西/北,北七家,4000
高楼层（12层）,65㎡,1室1厅1卫,澜西园四区,南        ,顺义,整租·澜西园四区1室1厅南,顺义其它,3000
中楼层（6层）,55㎡,2室1厅1卫,高原街4号院,南 北        ,朝阳,整租·高原街4号院2室1厅南/北,芍药居,5500
低楼层（6层）,46㎡,2室1厅1卫,北大地三里,东南        ,丰台,整租·北大地三里2室1厅东南,北大地,4300
低楼层（10层）,62㎡,2室1厅1卫,树村丽景苑,南        ,海淀,整租·树村丽景苑2室1厅南,马连洼,6000
高楼层（14层）,49㎡,1室0厅1卫,金蝉南里,南        ,朝阳,整租·金蝉南里1室0厅南,欢乐谷,4300
中楼层（18层）,33㎡,1室0厅1卫,炫特嘉园一期,西        ,朝阳,整租·炫特嘉园一期1室0厅西,石佛营,4500
低楼层（6层）,42㎡,1室1厅1卫,华威西里,南        ,朝阳,整租·华威西里1室1厅南,潘家园,4600
高楼层（10层）,42㎡,1室0厅1卫,芳怡园,东        ,海淀,整租·芳怡园1室0厅东,西北旺,4500
低楼层（6层）,62㎡,2室1厅1卫,义和庄北里,南 北        ,大兴,整租·义和庄北里2室1厅南/北,黄村火车站,3000
低楼层（27层）,81㎡,2室1厅1卫,新马家园,南 北        ,顺义,整租·新马家园2室1厅南/北,马坡,3300
高楼层（6层）,60㎡,2室1厅1卫,六营门小区,南 北        ,丰台,整租·六营门小区2室1厅南/北,旧宫,4100
高楼层（6层）,67㎡,2室1厅1卫,东平里,南 北        ,朝阳,整租·东平里2室1厅南/北,首都机场,3400
中楼层（6层）,47㎡,1室1厅1卫,安翔里小区,南        ,朝阳,整租·安翔里小区1室1厅南,健翔桥,5600
中楼层（9层）,79㎡,1房间1卫,金隅创客,东南        ,通州,整租·金隅创客1房间东南,临河里,2980
低楼层（9层）,83㎡,2室1厅1卫,龙泉苑小区,南 北        ,顺义,整租·龙泉苑小区2室1厅南/北,顺义城,3200
低楼层（18层）,90㎡,2室1厅1卫,富力又一城C区,东南        ,朝阳,整租·富力又一城C区2室1厅东南,豆各庄,5800
低楼层（6层）,74㎡,2室2厅1卫,玉桥南里,南 北        ,通州,整租·玉桥南里2室2厅南/北,玉桥,3500
低楼层（16层）,76㎡,2室1厅1卫,兴海园,南        ,大兴,整租·兴海园2室1厅南,瀛海,3500
高楼层（27层）,12㎡,1室0厅0卫,泰福苑D2区,南        ,朝阳,整租·泰福苑D2区1室0厅南,定福庄,2200
中楼层（12层）,16㎡,1室0厅1卫,定福家园3号院,南        ,朝阳,整租·定福家园3号院1室0厅南,定福庄,2800
高楼层（6层）,61㎡,2室1厅1卫,劲松六区,南 北        ,朝阳,整租·劲松六区2室1厅南/北,潘家园,5500
中楼层（8层）,91㎡,2室1厅1卫,保利西山林语,南 西        ,海淀,整租·保利西山林语2室1厅南/西,海淀北部新区,6000
高楼层（6层）,87㎡,3室1厅1卫,啤酒厂家属楼,南 北        ,顺义,整租·啤酒厂家属楼3室1厅南/北,顺义其它,2800
低楼层（15层）,83㎡,2室1厅1卫,瀛海家园和园B区,南 北        ,大兴,整租·瀛海家园和园B区2室1厅南/北,瀛海,3400
高楼层（14层）,48㎡,1室1厅1卫,华严北里2号院,南        ,朝阳,整租·华严北里2号院1室1厅南,健翔桥,5900
高楼层（6层）,51㎡,1室1厅1卫,玉带河西街8号院,南        ,通州,整租·玉带河西街8号院1室1厅南,万达,2800
中楼层（15层）,71㎡,1室1厅1卫,金隅七零九零,南        ,通州,整租·金隅七零九零1室1厅南,临河里,3400
中楼层（12层）,43㎡,1室0厅1卫,当代名筑,北        ,通州,整租·当代名筑1室0厅北,梨园,3300
高楼层（6层）,53㎡,2室1厅1卫,北大地四里,东        ,丰台,整租·北大地四里2室1厅东,北大地,4200
中楼层（14层）,46㎡,1室1厅1卫,东直门外大街(东城）,南        ,东城,整租·东直门外大街(东城）1室1厅南,东直门,5000
中楼层（14层）,76㎡,1室1厅1卫,美然动力A1区,南        ,朝阳,整租·美然动力A1区1室1厅南,定福庄,5400
低楼层（10层）,44㎡,1室1厅1卫,金地未未来,西        ,顺义,整租·金地未未来1室1厅西,顺义其它,3300
中楼层（9层）,27㎡,1室1厅1卫,旭辉26街区,北        ,顺义,整租·旭辉26街区1室1厅北,顺义其它,3200
中楼层（11层）,53㎡,1室1厅1卫,苹果派,北        ,朝阳,整租·苹果派1室1厅北,常营,5500
低楼层（6层）,73㎡,2室1厅1卫,永华北里,南 北        ,大兴,整租·永华北里2室1厅南/北,黄村中,3000
高楼层（6层）,38㎡,1室1厅1卫,赵堂子胡同,南        ,东城,整租·赵堂子胡同1室1厅南,建国门内,6000
中楼层（6层）,60㎡,2室1厅1卫,莲水怡园,南 北        ,亦庄开发区,整租·莲水怡园2室1厅南/北,马驹桥,3500
高楼层（6层）,54㎡,2室1厅1卫,建材城东一里,南 北        ,海淀,整租·建材城东一里2室1厅南/北,西三旗,4800
高楼层（21层）,62㎡,1室1厅1卫,中信新城两限区,南        ,亦庄开发区,整租·中信新城两限区1室1厅南,亦庄开发区其它,4000
低楼层（7层）,36㎡,1室1厅1卫,樱花园二区,南 北        ,顺义,整租·樱花园二区1室1厅南/北,李桥,2200
高楼层（16层）,10㎡,1室0厅0卫,小南庄社区,北        ,海淀,整租·小南庄社区1室0厅北,苏州桥,2800
中楼层（8层）,59㎡,1室1厅1卫,金色漫香郡南区,南        ,大兴,整租·金色漫香郡南区1室1厅南,大兴其它,2600
中楼层（17层）,42㎡,1室1厅1卫,安德里北街25号院,西        ,东城,整租·安德里北街25号院1室1厅西,安定门,5200
低楼层（1层）,88㎡,2室1厅1卫,华远和墅,南 北        ,大兴,整租·华远和墅2室1厅南/北,大兴其它,2500
低楼层（27层）,47㎡,1室0厅1卫,城华园,北        ,海淀,整租·城华园1室0厅北,学院路,5600
中楼层（18层）,42㎡,1室1厅1卫,塔院小区,南        ,海淀,整租·塔院小区1室1厅南,牡丹园,5300
低楼层（9层）,55㎡,1室1厅1卫,壹线国际,南        ,朝阳,整租·壹线国际1室1厅南,四惠,6000
低楼层（10层）,82㎡,2室1厅1卫,众美城,南        ,大兴,整租·众美城2室1厅南,天宫院南,2700
中楼层（6层）,43㎡,1室1厅1卫,红联南村,南        ,海淀,整租·红联南村1室1厅南,新街口,6000
高楼层（6层）,61㎡,2室1厅1卫,劲松六区,南 北        ,朝阳,整租·劲松六区2室1厅南/北,潘家园,5700
中楼层（10层）,80㎡,1室1厅1卫,东一时区,南        ,朝阳,整租·东一时区1室1厅南,双桥,4000
低楼层（18层）,50㎡,1室1厅1卫,南海家园四里,东 北        ,大兴,整租·南海家园四里1室1厅东/北,大兴其它,3400
高楼层（18层）,54㎡,1室1厅1卫,春园,东南        ,丰台,整租·春园1室1厅东南,青塔,4500
中楼层（6层）,65㎡,2室1厅1卫,红居南街,南 北        ,西城,整租·红居南街2室1厅南/北,广安门,6000
中楼层（18层）,41㎡,1室1厅1卫,东直门南大街,西        ,东城,整租·东直门南大街1室1厅西,东直门,6000
高楼层（6层）,43㎡,1室1厅1卫,单店西村,南        ,朝阳,整租·单店西村1室1厅南,东坝,4200
中楼层（12层）,57㎡,1室1厅1卫,御园E区,南 北        ,大兴,整租·御园E区1室1厅南/北,天宫院南,2200
中楼层（4层）,49㎡,2室1厅1卫,和平街十二区,东 西        ,朝阳,整租·和平街十二区2室1厅东/西,和平里,5600
高楼层（7层）,51㎡,1室1厅1卫,玉林里小区,南        ,丰台,整租·玉林里小区1室1厅南,右安门外,4000
高楼层（6层）,20㎡,1室0厅1卫,八宝庄,南        ,海淀,整租·八宝庄1室0厅南,定慧寺,3700
高楼层（15层）,49㎡,1室1厅1卫,南庭新苑北区,西        ,丰台,整租·南庭新苑北区1室1厅西,新宫,4000
低楼层（6层）,58㎡,2室1厅1卫,西四环中路19号院,南 北        ,海淀,整租·西四环中路19号院2室1厅南/北,五棵松,5800
高楼层（20层）,26㎡,1室1厅1卫,荣丰2008,南        ,西城,整租·荣丰20081室1厅跃层南,广安门,3500
中楼层（6层）,31㎡,1室0厅1卫,昊天嘉园,东南        ,房山,整租·昊天嘉园1室0厅东南,良乡,2100
中楼层（14层）,58㎡,1室1厅1卫,银地家园,东 北        ,丰台,整租·银地家园1室1厅东/北,花乡,4500
地下室（7层）,50㎡,2室1厅1卫,芍药居北里,东 南 北        ,朝阳,整租·芍药居北里2室1厅东/南/北,芍药居,5500
低楼层（18层）,63㎡,2室1厅1卫,花园闸小区,北        ,朝阳,整租·花园闸小区2室1厅北,定福庄,5300
中楼层（6层）,47㎡,1室1厅1卫,车站西街17号院,南        ,西城,整租·车站西街17号院1室1厅南,广安门,4800
中楼层（6层）,50㎡,1室0厅1卫,吴家村路10号院,南 北        ,海淀,整租·吴家村路10号院1室0厅南/北,六里桥,4500
高楼层（6层）,67㎡,2室1厅1卫,东平里,南 北        ,朝阳,整租·东平里2室1厅南/北,首都机场,3500
低楼层（15层）,49㎡,1室1厅1卫,南庭新苑北区,西        ,丰台,整租·南庭新苑北区1室1厅西,新宫,4000
中楼层（6层）,58㎡,2室1厅1卫,云景西里南区,南 北        ,通州,整租·云景西里南区2室1厅南/北,梨园,3600
低楼层（12层）,56㎡,2室1厅1卫,久居雅园,北        ,通州,整租·久居雅园2室1厅北,临河里,3300
低楼层（1层）,28㎡,1室1厅1卫,慧华苑,南        ,昌平,整租·慧华苑1室1厅南,回龙观,3800
低楼层（26层）,49㎡,1室1厅1卫,住欣家园,南        ,朝阳,整租·住欣家园1室1厅南,常营,4500
高楼层（18层）,52㎡,1室1厅1卫,怡馨家园,南        ,顺义,整租·怡馨家园1室1厅南,顺义城,3200
高楼层（6层）,65㎡,2室1厅1卫,仓上小区,南 北        ,顺义,整租·仓上小区2室1厅南/北,顺义城,2800
中楼层（6层）,45㎡,2室1厅1卫,古城北路,南 北        ,石景山,整租·古城北路2室1厅南/北,古城,4200
高楼层（21层）,48㎡,1室0厅1卫,大成国际,东        ,朝阳,整租·大成国际1室0厅东,百子湾,5700
高楼层（16层）,88㎡,2室1厅1卫,金隅瑞和园,南 北        ,海淀,整租·金隅瑞和园2室1厅南/北,玉泉路,5800
低楼层（15层）,59㎡,1室1厅1卫,瑞雪春堂,南        ,房山,整租·瑞雪春堂1室1厅南,良乡,2600
低楼层（28层）,56㎡,1室1厅1卫,周庄嘉园4号院,南        ,朝阳,整租·周庄嘉园4号院1室1厅南,十里河,4600
高楼层（6层）,58㎡,2室1厅1卫,垡头西里三区,南 北        ,朝阳,整租·垡头西里三区2室1厅南/北,垡头,4700
中楼层（24层）,49㎡,1室0厅1卫,珠江骏景北区,北        ,丰台,整租·珠江骏景北区1室0厅北,西罗园,4500
低楼层（6层）,61㎡,2室1厅1卫,玉海园一里,南 北        ,海淀,整租·玉海园一里2室1厅南/北,玉泉路,6000
低楼层（16层）,57㎡,1室1厅1卫,高家园四区,南        ,朝阳,整租·高家园四区1室1厅南,酒仙桥,5500
高楼层（9层）,45㎡,1室1厅1卫,高家园二路2号院,南        ,门头沟,整租·高家园二路2号院1室1厅南,大峪,2400
高楼层（6层）,55㎡,2室1厅1卫,和义东里三区,南 北        ,丰台,整租·和义东里三区2室1厅南/北,和义,3800
中楼层（6层）,80㎡,2室1厅2卫,西木小区,东南 北        ,海淀,整租·西木小区2室1厅东南/北,田村,5800
中楼层（6层）,44㎡,1室1厅1卫,磨房北里,南 北        ,朝阳,整租·磨房北里1室1厅南/北,北工大,5000
高楼层（6层）,44㎡,1室1厅1卫,左家庄北里,南        ,朝阳,整租·左家庄北里1室1厅南,国展,4500
中楼层（24层）,64㎡,2室1厅1卫,芍药居北里,北        ,朝阳,整租·芍药居北里2室1厅北,芍药居,6000
高楼层（12层）,65㎡,2室1厅1卫,东亚印象台湖,南        ,通州,整租·东亚印象台湖2室1厅南,通州其它,3500
高楼层（22层）,93㎡,2室1厅1卫,朝阳新城四区,南        ,朝阳,整租·朝阳新城四区2室1厅南,东坝,5600
中楼层（6层）,60㎡,4房间2卫,天恒旭辉7号院,南        ,大兴,整租·天恒旭辉7号院4房间南,天宫院南,3200
高楼层（6层）,75㎡,1室1厅1卫,石园北区,南 北        ,顺义,整租·石园北区1室1厅南/北,顺义城,3000
高楼层（26层）,34㎡,1室0厅1卫,荣丰2008,西        ,西城,整租·荣丰20081室0厅西,广安门,4000
高楼层（29层）,48㎡,1室0厅1卫,朗琴园,东南        ,西城,整租·朗琴园1室0厅东南,广安门,5500
低楼层（23层）,51㎡,1房间1卫,北京像素南区,西南        ,朝阳,整租·北京像素南区1房间西南,常营,4000
低楼层（6层）,65㎡,1室0厅1卫,巴克寓所,北        ,通州,整租·巴克寓所1室0厅北,果园,3600
高楼层（6层）,68㎡,2室1厅1卫,滨河东里,南        ,大兴,整租·滨河东里2室1厅南,枣园,3500
中楼层（6层）,73㎡,3室1厅1卫,管庄东里,南 北        ,朝阳,整租·管庄东里3室1厅南/北,管庄,6000
高楼层（6层）,50㎡,2室1厅1卫,天宁寺前街北里,南 北        ,西城,整租·天宁寺前街北里2室1厅南/北,天宁寺,5300
中楼层（5层）,56㎡,2室1厅1卫,和义东里四区,西 北        ,丰台,整租·和义东里四区2室1厅西/北,和义,3800
低楼层（18层）,66㎡,2室1厅1卫,华威西里,东南        ,朝阳,整租·华威西里2室1厅东南,潘家园,5800
低楼层（9层）,40㎡,1室0厅1卫,壹线国际,东        ,朝阳,整租·壹线国际1室0厅东,四惠,5600
高楼层（6层）,58㎡,2室1厅1卫,华威西里,南 北        ,朝阳,整租·华威西里2室1厅南/北,潘家园,5700
高楼层（17层）,53㎡,1室1厅1卫,世华龙樾,南        ,海淀,整租·世华龙樾1室1厅南,清河,5800
中楼层（6层）,42㎡,1室1厅1卫,十里堡北区,南        ,朝阳,整租·十里堡北区1室1厅南,石佛营,4900
高楼层（6层）,70㎡,2室1厅1卫,万源南里,南 北        ,丰台,整租·万源南里2室1厅南/北,旧宫,3700
低楼层（1层）,20㎡,1室0厅1卫,东四十条,北        ,东城,整租·东四十条1室0厅北,东四,4800
低楼层（6层）,42㎡,1室1厅1卫,双龙南里,南        ,朝阳,整租·双龙南里1室1厅南,华威桥,4600
高楼层（9层）,58㎡,2室1厅1卫,华严北里小区,南        ,朝阳,整租·华严北里小区2室1厅南,健翔桥,5500
低楼层（9层）,45㎡,1室1厅1卫,慧忠北里第二社区,西        ,朝阳,整租·慧忠北里第二社区1室1厅西,亚运村,5500
低楼层（6层）,73㎡,2室1厅1卫,和义西里二区,南 北        ,丰台,整租·和义西里二区2室1厅南/北,和义,4600
中楼层（12层）,50㎡,2房间1卫,CBD东舍,南        ,朝阳,整租·CBD东舍2房间南,高碑店,6000
高楼层（6层）,55㎡,2室1厅1卫,德茂小区,南 北        ,大兴,整租·德茂小区2室1厅南/北,瀛海,3200
高楼层（6层）,56㎡,1室1厅1卫,春晖园,南        ,海淀,整租·春晖园1室1厅南,西北旺,5700
地下室（6层）,40㎡,1室1厅1卫,交大东路34号院,南        ,海淀,整租·交大东路34号院1室1厅南,西直门,5000
高楼层（6层）,61㎡,1室1厅1卫,西马庄园,南 北        ,通州,整租·西马庄园1室1厅南/北,通州北苑,3300
高楼层（7层）,85㎡,2室1厅1卫,行宫园一里,南 北        ,房山,整租·行宫园一里2室1厅南/北,良乡,2700
高楼层（16层）,44㎡,1室1厅1卫,农光南里,南        ,朝阳,整租·农光南里1室1厅南,劲松,5100
中楼层（5层）,65㎡,2室1厅1卫,农光里,南 北        ,朝阳,整租·农光里2室1厅南/北,劲松,6100
低楼层（18层）,48㎡,1室1厅1卫,玉林里小区,西南        ,丰台,整租·玉林里小区1室1厅西南,右安门外,4600
高楼层（6层）,55㎡,1室1厅1卫,南沙滩小区,南        ,朝阳,整租·南沙滩小区1室1厅南,南沙滩,5600
高楼层（6层）,58㎡,2室1厅1卫,劲松八区,南        ,朝阳,整租·劲松八区2室1厅南,劲松,5500
高楼层（27层）,46㎡,1室0厅1卫,海棠湾一期,西        ,通州,整租·海棠湾一期1室0厅西,临河里,3500
低楼层（6层）,45㎡,1室1厅1卫,上地东里,南        ,海淀,整租·上地东里1室1厅南,上地,6000
高楼层（12层）,53㎡,2室0厅1卫,广渠门外大街,南 北        ,朝阳,整租·广渠门外大街2室0厅南/北,劲松,5200
高楼层（6层）,67㎡,2室1厅1卫,新安里,南 北        ,大兴,整租·新安里2室1厅南/北,黄村中,3200
中楼层（16层）,49㎡,1室0厅1卫,左安浦园,北        ,东城,整租·左安浦园1室0厅北,左安门,4800
低楼层（28层）,75㎡,2室1厅1卫,弘善家园,东 北        ,朝阳,整租·弘善家园2室1厅东/北,潘家园,6000
高楼层（6层）,71㎡,2室1厅1卫,郝庄家园,南 北        ,昌平,整租·郝庄家园2室1厅南/北,西关环岛,3200
低楼层（6层）,67㎡,2室1厅1卫,西平街一里,南 北        ,顺义,整租·西平街一里2室1厅南/北,首都机场,3200
低楼层（6层）,45㎡,1室1厅1卫,潘家园南里,南        ,朝阳,整租·潘家园南里1室1厅南,潘家园,5100
