floor,meters,zone,xiaoqu,directon,area,house_name,region,house_price
中楼层（23层）,39㎡,1室0厅1卫,富顿,南        ,朝阳,整租·富顿1室0厅南,劲松,5800
高楼层（6层）,58㎡,2室1厅1卫,万源南里,南        ,丰台,整租·万源南里2室1厅南,旧宫,4200
高楼层（5层）,61㎡,2室1厅1卫,西环里,南 北        ,昌平,整租·西环里2室1厅南/北,西关环岛,3000
高楼层（12层）,41㎡,1室0厅1卫,绿景苑,北        ,东城,整租·绿景苑1室0厅北,广渠门,5500
高楼层（6层）,66㎡,2室1厅1卫,双柳巷,南 北        ,朝阳,整租·双柳巷2室1厅南/北,双桥,4600
中楼层（9层）,56㎡,1室0厅1卫,上海沙龙,南        ,亦庄开发区,整租·上海沙龙1室0厅南,亦庄,3900
高楼层（6层）,53㎡,1室1厅1卫,毛纺厂南小区,南        ,海淀,整租·毛纺厂南小区1室1厅南,清河,4700
高楼层（6层）,55㎡,2室1厅1卫,德茂小区,南 北        ,大兴,整租·德茂小区2室1厅南/北,瀛海,3000
中楼层（6层）,63㎡,2室1厅1卫,建材城西一里,南 北        ,海淀,整租·建材城西一里2室1厅南/北,西三旗,5000
高楼层（6层）,110㎡,3室2厅2卫,红星北里,南 北        ,丰台,整租·红星北里3室2厅南/北,和义,4500
高楼层（23层）,47㎡,1室0厅1卫,设计师广场,东北        ,丰台,整租·设计师广场1室0厅东北,科技园区,4200
低楼层（6层）,89㎡,2室1厅1卫,一品嘉园,南 北        ,大兴,整租·一品嘉园2室1厅南/北,天宫院南,3150
低楼层（21层）,61㎡,1室1厅1卫,金隅景和园,南        ,朝阳,整租·金隅景和园1室1厅南,东坝,4500
中楼层（18层）,111㎡,3室2厅2卫,朝丰家园,南 北        ,朝阳,整租·朝丰家园3室2厅南/北,豆各庄,6000
中楼层（6层）,82㎡,2室1厅1卫,玉海园五里,东 西        ,海淀,整租·玉海园五里2室1厅东/西,玉泉路,6000
高楼层（11层）,68㎡,1室1厅1卫,永合馨苑,西        ,东城,整租·永合馨苑1室1厅西,永定门,6000
高楼层（6层）,61㎡,2室1厅1卫,永泰东里,南 北        ,海淀,整租·永泰东里2室1厅南/北,清河,5500
低楼层（6层）,47㎡,1室1厅1卫,世纪村东区,南 北        ,朝阳,整租·世纪村东区1室1厅南/北,亚运村小营,6100
高楼层（6层）,60㎡,1室1厅1卫,吕营嘉园C区,南 北        ,朝阳,整租·吕营嘉园C区1室1厅南/北,十里河,4300
高楼层（6层）,41㎡,1室1厅1卫,定安西里,南        ,丰台,整租·定安西里1室1厅南,木樨园,4200
高楼层（6层）,71㎡,2室1厅1卫,源泉苑,南 北        ,通州,整租·源泉苑2室1厅南/北,玉桥,3300
中楼层（6层）,44㎡,1室1厅1卫,和平里七区,南        ,东城,整租·和平里七区1室1厅南,和平里,5500
高楼层（6层）,53㎡,2室1厅1卫,东安街头条,南        ,丰台,整租·东安街头条2室1厅南,北大地,4300
高楼层（6层）,62㎡,2室1厅1卫,环山村,南 北        ,海淀,整租·环山村2室1厅南/北,海淀北部新区,3800
中楼层（24层）,33㎡,1室0厅1卫,玺萌丽苑,北        ,丰台,整租·玺萌丽苑1室0厅北,草桥,4200
中楼层（6层）,69㎡,2室1厅1卫,杨庄22号院,南 北        ,通州,整租·杨庄22号院2室1厅南/北,通州北苑,3600
低楼层（18层）,58㎡,1室1厅1卫,炫特嘉园一期,西        ,朝阳,整租·炫特嘉园一期1室1厅西,石佛营,5900
中楼层（14层）,34㎡,1房间1卫,茶贸国际中心,西        ,西城,整租·茶贸国际中心1房间西,马连道,3600
中楼层（18层）,47㎡,1室1厅1卫,垂杨柳北里,东        ,朝阳,整租·垂杨柳北里1室1厅东,劲松,5200
低楼层（9层）,58㎡,1室1厅1卫,金色漫香郡北区,南        ,大兴,整租·金色漫香郡北区1室1厅南,大兴其它,2500
高楼层（6层）,58㎡,2室1厅1卫,新村二里,南 北        ,丰台,整租·新村二里2室1厅南/北,玉泉营,4500
高楼层（6层）,41㎡,1室1厅1卫,长青园,南        ,东城,整租·长青园1室1厅南,左安门,4400
低楼层（6层）,73㎡,2室1厅1卫,革新里24号院,南 北        ,东城,整租·革新里24号院2室1厅南/北,永定门,5100
中楼层（24层）,47㎡,1室1厅1卫,太平桥东里,西南        ,丰台,整租·太平桥东里1室1厅西南,太平桥,4600
高楼层（6层）,60㎡,2室1厅1卫,松榆西里,南 北        ,朝阳,整租·松榆西里2室1厅南/北,潘家园,6000
中楼层（6层）,105㎡,2室2厅1卫,中体奥林匹克花园一期,南 北        ,丰台,整租·中体奥林匹克花园一期2室2厅南/北,丰台其它,4500
高楼层（14层）,97㎡,3室1厅1卫,龙湖滟澜新宸西区,南 北        ,昌平,整租·龙湖滟澜新宸西区3室1厅南/北,昌平其它,4000
高楼层（6层）,42㎡,1室1厅1卫,团结大院,南        ,西城,整租·团结大院1室1厅南,车公庄,5800
低楼层（22层）,45㎡,1室0厅1卫,西现代城,北        ,石景山,整租·西现代城1室0厅北,杨庄,4200
高楼层（5层）,52㎡,1室1厅1卫,育新花园,东        ,海淀,整租·育新花园1室1厅东,西三旗,4800
低楼层（6层）,70㎡,2室1厅1卫,源泉苑,南 北        ,通州,整租·源泉苑2室1厅南/北,玉桥,3300
低楼层（16层）,47㎡,1房间1卫,SOCO公社,西        ,海淀,整租·SOCO公社1房间西,西三旗,4500
中楼层（5层）,86㎡,2室2厅1卫,马坡花园一区,南 北        ,顺义,整租·马坡花园一区2室2厅南/北,马坡,3000
高楼层（6层）,45㎡,1室1厅1卫,玉海园五里,南        ,海淀,整租·玉海园五里1室1厅南,玉泉路,4600
中楼层（6层）,48㎡,1室1厅1卫,角门东里,南        ,丰台,整租·角门东里1室1厅南,角门,4200
高楼层（11层）,48㎡,1室0厅1卫,金蝉南里,南        ,朝阳,整租·金蝉南里1室0厅南,欢乐谷,5000
低楼层（6层）,50㎡,2室1厅1卫,拱辰大街27号楼,南 北        ,房山,整租·拱辰大街27号楼2室1厅南/北,良乡,2700
高楼层（6层）,91㎡,2室1厅1卫,西山峻景,南 北        ,石景山,整租·西山峻景2室1厅南/北,石景山其它,3300
高楼层（7层）,47㎡,1室1厅1卫,芍药居5号院,南        ,朝阳,整租·芍药居5号院1室1厅南,芍药居,5300
低楼层（34层）,93㎡,3室1厅1卫,广安﹒康馨家园,东 南 北        ,丰台,整租·广安﹒康馨家园3室1厅东/南/北,青塔,4500
高楼层（6层）,54㎡,2室1厅1卫,马连道中里,南 北        ,西城,整租·马连道中里2室1厅南/北,马连道,6000
高楼层（6层）,43㎡,1室1厅1卫,裕中西里,南        ,西城,整租·裕中西里1室1厅南,马甸,6000
低楼层（7层）,48㎡,1室1厅1卫,清华东路27号院,南 北        ,海淀,整租·清华东路27号院1室1厅南/北,学院路,5950
高楼层（28层）,60㎡,1室1厅1卫,燕保祈东家园二期,南        ,朝阳,整租·燕保祈东家园二期1室1厅南,垡头,4300
低楼层（21层）,89㎡,2室1厅1卫,米拉小镇,南 北        ,亦庄开发区,整租·米拉小镇2室1厅南/北,马驹桥,4000
高楼层（6层）,89㎡,2室1厅1卫,郝庄家园,南 北        ,昌平,整租·郝庄家园2室1厅南/北,西关环岛,2800
中楼层（6层）,77㎡,3室1厅1卫,五里店南里,南 北        ,丰台,整租·五里店南里3室1厅南/北,五里店,4500
中楼层（18层）,26㎡,1室0厅1卫,北街家园六区,西        ,昌平,整租·北街家园六区1室0厅西,沙河,2400
低楼层（17层）,36㎡,1室0厅1卫,西营房,北        ,东城,整租·西营房1室0厅北,安定门,5500
中楼层（27层）,60㎡,1室1厅1卫,泰福苑D2区,南        ,朝阳,整租·泰福苑D2区1室1厅南,定福庄,5000
高楼层（6层）,58㎡,2室1厅1卫,华威西里,南        ,朝阳,整租·华威西里2室1厅南,潘家园,6000
高楼层（6层）,87㎡,3室1厅1卫,惠泽家园,东 南 北        ,门头沟,整租·惠泽家园3室1厅东/南/北,门头沟其它,2500
高楼层（6层）,47㎡,1室1厅1卫,模式口北里,东 西        ,石景山,整租·模式口北里1室1厅东/西,苹果园,3100
高楼层（6层）,44㎡,1室1厅1卫,磨房南里,东 东南        ,朝阳,整租·磨房南里1室1厅东/东南,北工大,5000
中楼层（6层）,42㎡,1室1厅1卫,玉林里小区,南 北        ,丰台,整租·玉林里小区1室1厅南/北,右安门外,4000
高楼层（6层）,70㎡,2室1厅1卫,南辛路7号院,南 北        ,昌平,整租·南辛路7号院2室1厅南/北,南口,2200
中楼层（22层）,73㎡,2室1厅1卫,翠成馨园,东南        ,朝阳,整租·翠成馨园2室1厅东南,垡头,5400
中楼层（27层）,81㎡,2室1厅1卫,燕保祈东家园二期,南 北        ,朝阳,整租·燕保祈东家园二期2室1厅南/北,垡头,5000
中楼层（12层）,55㎡,1室1厅1卫,世纪东方城,北        ,朝阳,整租·世纪东方城1室1厅北,欢乐谷,5500
高楼层（6层）,48㎡,1室1厅1卫,垡头西里三区,南        ,朝阳,整租·垡头西里三区1室1厅南,垡头,4000
高楼层（6层）,59㎡,2室1厅1卫,三间房南里4号院,南 北        ,朝阳,整租·三间房南里4号院2室1厅南/北,定福庄,5000
高楼层（6层）,60㎡,2室1厅1卫,万源南里,南 北        ,丰台,整租·万源南里2室1厅南/北,旧宫,3700
低楼层（6层）,48㎡,1室1厅1卫,法华南里,西        ,东城,整租·法华南里1室1厅西,崇文门,5800
低楼层（14层）,48㎡,1室0厅1卫,强佑清河新城,西南        ,海淀,整租·强佑清河新城1室0厅西南,清河,5200
低楼层（20层）,54㎡,1室1厅1卫,牛街东里,南        ,西城,整租·牛街东里1室1厅南,牛街,5800
低楼层（7层）,73㎡,2室1厅1卫,双桥北内小区,南 北        ,朝阳,整租·双桥北内小区2室1厅南/北,双桥,4700
高楼层（6层）,91㎡,2室1厅1卫,昊天嘉园,南 北        ,房山,整租·昊天嘉园2室1厅南/北,良乡,2700
中楼层（18层）,47㎡,1室0厅1卫,弘善家园,南        ,朝阳,整租·弘善家园1室0厅南,潘家园,4700
低楼层（15层）,44㎡,1室1厅1卫,高巢,北        ,海淀,整租·高巢1室1厅北,清河,5000
高楼层（22层）,48㎡,1室1厅1卫,华威西里,西南        ,朝阳,整租·华威西里1室1厅西南,潘家园,5200
中楼层（6层）,55㎡,2室1厅1卫,南五里店45号院,南 北        ,丰台,整租·南五里店45号院2室1厅南/北,五里店,3800
低楼层（6层）,48㎡,1室1厅1卫,云景西里南区,南        ,通州,整租·云景西里南区1室1厅南,梨园,3100
高楼层（6层）,94㎡,2室1厅1卫,石园北区,南 北        ,顺义,整租·石园北区2室1厅南/北,顺义城,3100
中楼层（6层）,58㎡,2室1厅1卫,花家地南里,南 北        ,朝阳,整租·花家地南里2室1厅南/北,望京,5800
中楼层（6层）,72㎡,3室1厅1卫,红星养鸡场宿舍楼,南 北        ,大兴,整租·红星养鸡场宿舍楼3室1厅南/北,大兴其它,3000
高楼层（15层）,37㎡,1室0厅1卫,新永外文化用品商城,北        ,东城,整租·新永外文化用品商城1室0厅北,永定门,4200
高楼层（6层）,44㎡,1室1厅1卫,育慧里二区,南        ,朝阳,整租·育慧里二区1室1厅南,亚运村小营,5200
高楼层（5层）,62㎡,2室1厅1卫,温泉花园A区,南        ,昌平,整租·温泉花园A区2室1厅南,北七家,3500
高楼层（26层）,49㎡,1室1厅1卫,远见国际公寓,南        ,西城,整租·远见国际公寓1室1厅南,广安门,6000
中楼层（7层）,30㎡,1室0厅1卫,兴隆都市馨园,北        ,东城,整租·兴隆都市馨园1室0厅北,崇文门,5300
中楼层（6层）,94㎡,2室1厅1卫,福怡苑,南 北        ,朝阳,整租·福怡苑2室1厅南/北,定福庄,5700
中楼层（6层）,65㎡,1室1厅1卫,新潮嘉园二期,南 北        ,通州,整租·新潮嘉园二期1室1厅南/北,潞苑,3500
低楼层（12层）,55㎡,1室1厅1卫,兴城丽源,南        ,大兴,整租·兴城丽源1室1厅南,枣园,3400
高楼层（10层）,52㎡,1室1厅1卫,苹果派,北        ,朝阳,整租·苹果派1室1厅北,常营,5300
高楼层（4层）,61㎡,2室1厅1卫,毛纺厂西小区,南 北        ,海淀,整租·毛纺厂西小区2室1厅南/北,清河,5600
低楼层（23层）,41㎡,1室1厅1卫,建茗苑,南        ,丰台,整租·建茗苑1室1厅南,马连道,4500
高楼层（6层）,78㎡,2室1厅1卫,行宫园三里,南 北        ,房山,整租·行宫园三里2室1厅南/北,良乡,2200
高楼层（6层）,40㎡,1室1厅1卫,永定路85号院,南 北        ,海淀,整租·永定路85号院1室1厅南/北,五棵松,4300
高楼层（6层）,66㎡,2室1厅1卫,东会新村,南 北        ,朝阳,整租·东会新村2室1厅南/北,双桥,4800
高楼层（5层）,78㎡,2室1厅1卫,永安里小区,南 北        ,昌平,整租·永安里小区2室1厅南/北,鼓楼大街,3200
高楼层（4层）,70㎡,2室1厅1卫,大东路住宅楼,南 北        ,顺义,整租·大东路住宅楼2室1厅南/北,顺义城,3200
高楼层（6层）,63㎡,2室1厅1卫,石园西区,南 北        ,顺义,整租·石园西区2室1厅南/北,顺义城,2400
低楼层（34层）,81㎡,2室1厅1卫,广安﹒康馨家园,南 北        ,丰台,整租·广安﹒康馨家园2室1厅南/北,青塔,4700
中楼层（24层）,75㎡,2室1厅1卫,绿岛苑西区,东 南        ,朝阳,整租·绿岛苑西区2室1厅东/南,定福庄,5500
高楼层（6层）,43㎡,1室1厅1卫,南顶村,南        ,丰台,整租·南顶村1室1厅南,赵公口,4300
低楼层（18层）,45㎡,1室1厅1卫,松榆里,南        ,朝阳,整租·松榆里1室1厅南,潘家园,5600
高楼层（16层）,55㎡,1室1厅1卫,翠微中里,东        ,海淀,整租·翠微中里1室1厅东,公主坟,5800
高楼层（6层）,58㎡,2室1厅1卫,隆恩寺18号院,南 北        ,石景山,整租·隆恩寺18号院2室1厅南/北,石景山其它,3000
高楼层（26层）,44㎡,1室1厅1卫,10AM新坐标,北        ,朝阳,整租·10AM新坐标1室1厅北,方庄,5500
中楼层（7层）,63㎡,1室1厅1卫,清秀园北区,南        ,昌平,整租·清秀园北区1室1厅南,东关,3200
高楼层（7层）,75㎡,2室2厅1卫,樱花园一区,南 北        ,顺义,整租·樱花园一区2室2厅南/北,李桥,3000
低楼层（11层）,66㎡,2室1厅1卫,阳光星苑,南 北        ,丰台,整租·阳光星苑2室1厅南/北,西红门,4400
中楼层（20层）,45㎡,1室1厅1卫,裕中西里,南        ,西城,整租·裕中西里1室1厅南,马甸,5700
中楼层（3层）,50㎡,2室1厅1卫,北湖渠,东北        ,朝阳,整租·北湖渠2室1厅东北,亚运村小营,5800
低楼层（6层）,44㎡,1室1厅1卫,安慧里四区,南        ,朝阳,整租·安慧里四区1室1厅南,亚运村,5500
高楼层（6层）,42㎡,1室1厅1卫,西坝河南里,南        ,朝阳,整租·西坝河南里1室1厅南,西坝河,5000
低楼层（14层）,94㎡,2室1厅1卫,首座御园二区二期,南 西        ,大兴,整租·首座御园二区二期2室1厅南/西,大兴其它,3500
地下室（7层）,121㎡,1室1厅1卫,泰中花园,南 北        ,大兴,整租·泰中花园1室1厅南/北,大兴开发区,3500
高楼层（6层）,58㎡,2室1厅1卫,模式口南里,南        ,石景山,整租·模式口南里2室1厅南,苹果园,4200
高楼层（6层）,53㎡,1室1厅1卫,西幸福街,东        ,丰台,整租·西幸福街1室1厅东,北大地,4300
低楼层（3层）,55㎡,2室1厅1卫,香山煤厂街26号院,南 北        ,海淀,整租·香山煤厂街26号院2室1厅南/北,西山,4500
低楼层（12层）,64㎡,2室1厅1卫,东亚印象台湖,南        ,通州,整租·东亚印象台湖2室1厅南,通州其它,2900
高楼层（6层）,93㎡,2室2厅2卫,上潞园,南        ,通州,整租·上潞园2室2厅南,潞苑,3500
中楼层（7层）,73㎡,2室1厅1卫,北亚花园,南 北        ,昌平,整租·北亚花园2室1厅南/北,北七家,3400
高楼层（6层）,82㎡,2室1厅1卫,水屯家园,南 北        ,昌平,整租·水屯家园2室1厅南/北,西关环岛,3200
高楼层（12层）,39㎡,1室0厅1卫,亦庄北岸,西        ,大兴,整租·亦庄北岸1室0厅西,旧宫,3400
中楼层（25层）,48㎡,1室1厅1卫,北欧印象,北        ,西城,整租·北欧印象1室1厅北,马连道,5200
低楼层（25层）,66㎡,1室1厅1卫,北苑家园绣菊园南区,西南        ,朝阳,整租·北苑家园绣菊园南区1室1厅西南,北苑,5700
低楼层（6层）,88㎡,2室1厅1卫,温泉花园B区,南 北        ,昌平,整租·温泉花园B区2室1厅南/北,北七家,3500
高楼层（6层）,125㎡,3室2厅2卫,枫露花园,南 北        ,通州,整租·枫露花园3室2厅南/北,潞苑,3200
低楼层（4层）,80㎡,3室1厅1卫,西潞东里社区,南 北        ,房山,整租·西潞东里社区3室1厅南/北,良乡,2600
高楼层（6层）,75㎡,2室1厅1卫,卢沟桥南里甲八号院,南 北        ,丰台,整租·卢沟桥南里甲八号院2室1厅南/北,卢沟桥,3200
中楼层（12层）,46㎡,1室0厅1卫,柳岸方园,北        ,通州,整租·柳岸方园1室0厅北,玉桥,3100
高楼层（6层）,63㎡,2室1厅1卫,里仁街6号院,南 北        ,西城,整租·里仁街6号院2室1厅南/北,右安门内,6000
高楼层（5层）,59㎡,2室1厅1卫,丰西北里,南 北        ,丰台,整租·丰西北里2室1厅南/北,五里店,3200
高楼层（6层）,75㎡,2室1厅1卫,梨园东里,南 北        ,通州,整租·梨园东里2室1厅南/北,梨园,3500
高楼层（6层）,58㎡,2室1厅1卫,新村一里,南 北        ,丰台,整租·新村一里2室1厅南/北,玉泉营,4200
高楼层（6层）,40㎡,1室1厅1卫,田村路甲56号院,南        ,海淀,整租·田村路甲56号院1室1厅南,田村,4700
中楼层（5层）,50㎡,2室1厅1卫,小营东路5号院,南        ,海淀,整租·小营东路5号院2室1厅南,清河,5300
高楼层（6层）,44㎡,1室1厅1卫,半壁店六建宿舍,南 西 北        ,海淀,整租·半壁店六建宿舍1室1厅南/西/北,田村,4700
中楼层（9层）,51㎡,1室1厅1卫,景泰东里,西        ,东城,整租·景泰东里1室1厅西,蒲黄榆,5500
高楼层（6层）,40㎡,1室1厅1卫,会城门小区,南 北        ,海淀,整租·会城门小区1室1厅南/北,军博,6000
低楼层（6层）,75㎡,2室1厅1卫,悦秀园,东 西 北        ,海淀,整租·悦秀园2室1厅东/西/北,西三旗,5000
高楼层（5层）,47㎡,2室1厅1卫,菜园北里,东 西        ,西城,整租·菜园北里2室1厅东/西,牛街,6000
低楼层（20层）,44㎡,1室0厅1卫,美景东方,东        ,朝阳,整租·美景东方1室0厅东,华威桥,5700
高楼层（24层）,55㎡,1室1厅1卫,晓月新城,东        ,丰台,整租·晓月新城1室1厅东,卢沟桥,3400
高楼层（6层）,55㎡,2室1厅1卫,酒仙桥三街坊,南 北        ,朝阳,整租·酒仙桥三街坊2室1厅南/北,酒仙桥,5500
高楼层（16层）,64㎡,2室1厅1卫,甘露园南里,南 北        ,朝阳,整租·甘露园南里2室1厅南/北,甘露园,5800
高楼层（4层）,91㎡,2室1厅1卫,门头馨村,南 北        ,海淀,整租·门头馨村2室1厅南/北,西山,5300
高楼层（6层）,57㎡,1室1厅1卫,磨房南里,南        ,朝阳,整租·磨房南里1室1厅南,北工大,5200
中楼层（13层）,61㎡,1房间1卫,红石座,东        ,昌平,整租·红石座1房间东,东关,3000
低楼层（18层）,53㎡,1室1厅1卫,花园闸小区,东        ,朝阳,整租·花园闸小区1室1厅东,定福庄,4300
低楼层（17层）,80㎡,2室2厅1卫,远洋一方新悦二期,东 西        ,朝阳,整租·远洋一方新悦二期2室2厅东/西,双桥,5700
低楼层（18层）,79㎡,3室1厅1卫,金福家园,西 北        ,朝阳,整租·金福家园3室1厅西/北,定福庄,5500
高楼层（5层）,55㎡,2室1厅1卫,万寿路1号院,南        ,海淀,整租·万寿路1号院2室1厅南,万寿路,5800
高楼层（6层）,42㎡,1室1厅1卫,月季园东里,南        ,门头沟,整租·月季园东里1室1厅南,滨河西区,2200
中楼层（26层）,37㎡,1室0厅1卫,设计师广场,东南 西南        ,丰台,整租·设计师广场1室0厅东南/西南,科技园区,3800
低楼层（28层）,67㎡,1室1厅1卫,新华街三里,西        ,丰台,整租·新华街三里1室1厅西,看丹桥,4400
中楼层（26层）,45㎡,1室1厅1卫,10AM新坐标,南        ,朝阳,整租·10AM新坐标1室1厅南,方庄,5000
中楼层（5层）,56㎡,2室1厅1卫,广渠门外大街,南 北        ,朝阳,整租·广渠门外大街2室1厅南/北,劲松,6000
高楼层（5层）,51㎡,1室1厅1卫,志强北园,南        ,海淀,整租·志强北园1室1厅南,小西天,5800
高楼层（6层）,60㎡,1室1厅1卫,吕营嘉园A区,南 北        ,朝阳,整租·吕营嘉园A区1室1厅南/北,十里河,4500
高楼层（19层）,71㎡,2室1厅1卫,中信新城两限区,南 北        ,亦庄开发区,整租·中信新城两限区2室1厅南/北,亦庄开发区其它,3900
中楼层（21层）,48㎡,1室0厅1卫,大成国际,东        ,朝阳,整租·大成国际1室0厅东,百子湾,5500
高楼层（12层）,38㎡,1室0厅1卫,苹果派,北        ,朝阳,整租·苹果派1室0厅北,常营,4500
中楼层（6层）,47㎡,1室1厅1卫,妇联小区,南 北        ,朝阳,整租·妇联小区1室1厅南/北,定福庄,4200
高楼层（11层）,89㎡,2室1厅1卫,远洋一方林语苑,南 北        ,朝阳,整租·远洋一方林语苑2室1厅南/北,双桥,5800
低楼层（6层）,56㎡,1室1厅1卫,华严北里小区,东南 西南        ,朝阳,整租·华严北里小区1室1厅东南/西南,健翔桥,5000
高楼层（4层）,90㎡,2室1厅1卫,海子角西里,南 北        ,大兴,整租·海子角西里2室1厅南/北,观音寺,3500
高楼层（16层）,46㎡,1室1厅1卫,会城门小区,东        ,海淀,整租·会城门小区1室1厅东,军博,6000
高楼层（6层）,45㎡,1室1厅1卫,和平里三区,东        ,东城,整租·和平里三区1室1厅东,和平里,5600
高楼层（6层）,71㎡,2室1厅1卫,晓月苑二里,南        ,丰台,整租·晓月苑二里2室1厅南,卢沟桥,3300
高楼层（6层）,55㎡,2室1厅1卫,马连道北里,南 北        ,西城,整租·马连道北里2室1厅南/北,马连道,5800
高楼层（15层）,80㎡,2室1厅1卫,仁悦居9号院,南 北        ,顺义,整租·仁悦居9号院2室1厅南/北,顺义其它,3200
高楼层（15层）,77㎡,2室1厅1卫,朝丰家园,南 北        ,朝阳,整租·朝丰家园2室1厅南/北,豆各庄,4300
高楼层（6层）,66㎡,2室1厅1卫,八里庄西里,南 北        ,朝阳,整租·八里庄西里2室1厅南/北,四惠,5800
高楼层（6层）,56㎡,1室1厅1卫,中建一局北院,南 北        ,丰台,整租·中建一局北院1室1厅南/北,七里庄,4400
低楼层（7层）,82㎡,3室1厅1卫,建西苑南里,南 北        ,海淀,整租·建西苑南里3室1厅南/北,杨庄,5600
高楼层（6层）,55㎡,2室1厅1卫,新城东里,南 北        ,通州,整租·新城东里2室1厅南/北,万达,2900
中楼层（14层）,40㎡,1房间1卫,明天生活馆,西 北        ,朝阳,整租·明天生活馆1房间西/北,立水桥,3900
高楼层（6层）,70㎡,2室1厅1卫,轮胎厂宿舍,南 北        ,海淀,整租·轮胎厂宿舍2室1厅南/北,西三旗,5000
中楼层（18层）,49㎡,1室1厅1卫,富贵园二区,北        ,东城,整租·富贵园二区1室1厅北,东花市,6100
低楼层（20层）,26㎡,1室0厅1卫,荣丰2008,南        ,西城,整租·荣丰20081室0厅南,广安门,3800
高楼层（6层）,45㎡,1室0厅1卫,宜兰园三区,南        ,丰台,整租·宜兰园三区1室0厅南,花乡,3500
高楼层（6层）,72㎡,2室1厅1卫,北潞芳家园,南 北        ,房山,整租·北潞芳家园2室1厅南/北,良乡,2500
高楼层（5层）,36㎡,1室1厅1卫,红土店南里,南        ,西城,整租·红土店南里1室1厅南,陶然亭,5600
中楼层（16层）,39㎡,1室0厅1卫,华龙美树,北        ,朝阳,整租·华龙美树1室0厅北,管庄,4300
高楼层（7层）,87㎡,2室1厅1卫,新潮嘉园一期,南 北        ,通州,整租·新潮嘉园一期2室1厅南/北,潞苑,3300
高楼层（6层）,84㎡,2室1厅1卫,建西苑中里,南 北        ,海淀,整租·建西苑中里2室1厅南/北,杨庄,5700
中楼层（6层）,67㎡,2室1厅1卫,新海北里,南 北        ,亦庄开发区,整租·新海北里2室1厅南/北,马驹桥,3400
高楼层（6层）,88㎡,2室2厅1卫,锦华园,南 北        ,大兴,整租·锦华园2室2厅南/北,黄村火车站,3200
中楼层（12层）,55㎡,1室1厅1卫,当代城市家园,北        ,海淀,整租·当代城市家园1室1厅北,上地,5500
中楼层（7层）,59㎡,1室1厅1卫,安宁里南区,南 北        ,海淀,整租·安宁里南区1室1厅南/北,安宁庄,5300
低楼层（18层）,60㎡,1室1厅1卫,官悦欣园B区,南        ,朝阳,整租·官悦欣园B区1室1厅南,欢乐谷,5300
低楼层（19层）,81㎡,2室1厅1卫,东亚瑞晶苑,南 北        ,通州,整租·东亚瑞晶苑2室1厅南/北,马驹桥,3600
中楼层（6层）,67㎡,1室1厅1卫,新海北里,南 北        ,亦庄开发区,整租·新海北里1室1厅南/北,马驹桥,3200
中楼层（6层）,47㎡,1室1厅1卫,东四块玉北街,东        ,东城,整租·东四块玉北街1室1厅东,左安门,5000
中楼层（12层）,54㎡,1室1厅1卫,劲松四区,东 东北        ,朝阳,整租·劲松四区1室1厅东/东北,劲松,5300
