floor,meters,zone,xiaoqu,directon,area,house_name,region,house_price
高楼层（6层）,62㎡,2室1厅1卫,常秀家园,南 北        ,海淀,整租·常秀家园2室1厅南/北,西三旗,5300
中楼层（12层）,28㎡,1室1厅1卫,荣丰2008,北        ,西城,整租·荣丰20081室1厅北,广安门,4800
中楼层（6层）,42㎡,1室1厅1卫,育慧里二区,南        ,朝阳,整租·育慧里二区1室1厅南,亚运村小营,5000
中楼层（5层）,53㎡,1室1厅1卫,柏阳景园,南        ,朝阳,整租·柏阳景园1室1厅南,朝阳其它,3600
中楼层（4层）,90㎡,2室1厅1卫,水屯家园,南 北        ,昌平,整租·水屯家园2室1厅南/北,西关环岛,3800
低楼层（6层）,56㎡,2室1厅1卫,富强东里,东 西        ,大兴,整租·富强东里2室1厅东/西,黄村中,3500
低楼层（28层）,88㎡,2室1厅1卫,宏仁家园,东 东南        ,亦庄开发区,整租·宏仁家园2室1厅东/东南,马驹桥,3200
中楼层（9层）,46㎡,1室1厅1卫,小后仓,东        ,西城,整租·小后仓1室1厅东,官园,5500
低楼层（6层）,70㎡,2室1厅1卫,建东苑,南 北        ,朝阳,整租·建东苑2室1厅南/北,管庄,5000
中楼层（28层）,81㎡,2室1厅1卫,新马家园,南 北        ,顺义,整租·新马家园2室1厅南/北,马坡,3300
中楼层（15层）,111㎡,2室1厅2卫,朝阳旺角,南 北        ,朝阳,整租·朝阳旺角2室1厅南/北,双桥,6000
低楼层（6层）,60㎡,2室1厅1卫,富强东里,南 北        ,大兴,整租·富强东里2室1厅南/北,黄村中,3500
高楼层（16层）,42㎡,1室1厅1卫,复兴路30号院,南        ,海淀,整租·复兴路30号院1室1厅南,五棵松,5200
高楼层（6层）,49㎡,1室1厅1卫,东花市北里中区,西        ,东城,整租·东花市北里中区1室1厅西,东花市,5500
高楼层（6层）,42㎡,1室0厅1卫,西山华府,北        ,海淀,整租·西山华府1室0厅北,马连洼,5800
高楼层（6层）,58㎡,2室1厅1卫,湾子街社区,南 北        ,西城,整租·湾子街社区2室1厅南/北,太平桥,5800
高楼层（27层）,65㎡,1室1厅1卫,新马家园,南        ,顺义,整租·新马家园1室1厅南,马坡,2600
中楼层（28层）,49㎡,1室0厅1卫,易构空间,北        ,朝阳,整租·易构空间1室0厅北,大望路,5800
高楼层（5层）,36㎡,1室1厅1卫,德胜里一区,南        ,西城,整租·德胜里一区1室1厅南,德胜门,5500
高楼层（7层）,88㎡,2室1厅1卫,北亚花园,东 西        ,昌平,整租·北亚花园2室1厅东/西,北七家,3600
中楼层（6层）,50㎡,2室1厅1卫,永定门东街西里,南        ,东城,整租·永定门东街西里2室1厅南,天坛,5500
高楼层（5层）,51㎡,2室1厅1卫,南纬路2号院,东 西 北        ,西城,整租·南纬路2号院2室1厅东/西/北,陶然亭,5200
高楼层（22层）,77㎡,2室1厅1卫,东亚瑞晶苑,南 北        ,通州,整租·东亚瑞晶苑2室1厅南/北,马驹桥,2700
中楼层（18层）,75㎡,2室1厅1卫,京贸国际城东区,南 北        ,通州,整租·京贸国际城东区2室1厅南/北,武夷花园,3500
中楼层（12层）,49㎡,1室1厅1卫,翠微中里,北        ,海淀,整租·翠微中里1室1厅北,公主坟,6000
高楼层（6层）,63㎡,2室1厅1卫,滨河西里,南 北        ,大兴,整租·滨河西里2室1厅南/北,枣园,3400
高楼层（23层）,38㎡,1室0厅1卫,设计师广场,西南 西北        ,丰台,整租·设计师广场1室0厅西南/西北,科技园区,4300
低楼层（6层）,72㎡,2室1厅1卫,新海南里,南 北        ,亦庄开发区,整租·新海南里2室1厅南/北,马驹桥,3700
中楼层（6层）,55㎡,2室1厅1卫,建材城西二里,南 北        ,海淀,整租·建材城西二里2室1厅南/北,西三旗,5600
高楼层（6层）,42㎡,1室1厅1卫,会城门小区,东        ,海淀,整租·会城门小区1室1厅东,军博,5800
地下室（11层）,56㎡,2房间1卫,上林溪,南        ,海淀,整租·上林溪2房间南,安宁庄,5000
低楼层（6层）,58㎡,2室1厅1卫,学士居,南 北        ,朝阳,整租·学士居2室1厅南/北,奥林匹克公园,5800
低楼层（6层）,39㎡,1室1厅1卫,六建,南        ,海淀,整租·六建1室1厅南,五棵松,4800
低楼层（6层）,63㎡,1室2厅1卫,幸福艺居,南 北        ,通州,整租·幸福艺居1室2厅南/北,玉桥,3500
中楼层（6层）,60㎡,2室1厅1卫,车站北里,南 北        ,大兴,整租·车站北里2室1厅南/北,黄村火车站,3200
中楼层（12层）,46㎡,1室1厅1卫,柳岸方园,北        ,通州,整租·柳岸方园1室1厅北,玉桥,2950
高楼层（6层）,50㎡,2室1厅1卫,后南仓,南        ,通州,整租·后南仓2室1厅南,万达,3300
低楼层（6层）,65㎡,2室1厅1卫,石泉砖厂A10区,南 北        ,门头沟,整租·石泉砖厂A10区2室1厅南/北,门头沟其它,2400
中楼层（6层）,60㎡,2室1厅1卫,康静里,东 西        ,朝阳,整租·康静里2室1厅东/西,东坝,4400
高楼层（6层）,72㎡,2室1厅1卫,宝盛里,南        ,海淀,整租·宝盛里2室1厅南,清河,5300
高楼层（6层）,93㎡,3室1厅1卫,首地浣溪谷,南 北        ,大兴,整租·首地浣溪谷3室1厅南/北,大兴其它,3200
低楼层（18层）,63㎡,2室1厅1卫,潘家园东里,西南        ,朝阳,整租·潘家园东里2室1厅西南,潘家园,6000
低楼层（22层）,46㎡,1室1厅1卫,建材城东二里,南        ,海淀,整租·建材城东二里1室1厅南,西三旗,4300
低楼层（18层）,52㎡,1室1厅1卫,世华龙樾,南        ,海淀,整租·世华龙樾1室1厅南,清河,6000
高楼层（4层）,45㎡,1室1厅1卫,北大地二里,南        ,丰台,整租·北大地二里1室1厅南,北大地,3900
低楼层（21层）,64㎡,1室1厅1卫,富力桃园C区,东北        ,海淀,整租·富力桃园C区1室1厅东北,西三旗,5400
中楼层（21层）,79㎡,2室1厅1卫,新城乐居,南        ,通州,整租·新城乐居2室1厅南,临河里,3500
高楼层（6层）,72㎡,3室1厅1卫,五里店南里,东 西        ,丰台,整租·五里店南里3室1厅东/西,五里店,4300
高楼层（6层）,92㎡,2室1厅1卫,樱花园一区,东南        ,顺义,整租·樱花园一区2室1厅东南,李桥,3000
高楼层（6层）,42㎡,1室1厅1卫,展春园,南        ,海淀,整租·展春园1室1厅南,五道口,6000
低楼层（25层）,49㎡,1室1厅1卫,远见名苑,北        ,西城,整租·远见名苑1室1厅北,广安门,5300
低楼层（32层）,50㎡,1室0厅1卫,天畅园,东 北        ,朝阳,整租·天畅园1室0厅东/北,奥林匹克公园,5900
低楼层（14层）,92㎡,2室1厅1卫,合生世界村,南 北        ,通州,整租·合生世界村2室1厅南/北,马驹桥,3000
中楼层（24层）,52㎡,1室1厅1卫,南新园,南        ,朝阳,整租·南新园1室1厅南,华威桥,4800
低楼层（24层）,48㎡,1室1厅1卫,翠微北里,西南        ,海淀,整租·翠微北里1室1厅西南,公主坟,5900
高楼层（6层）,61㎡,3室1厅1卫,垡头西里二区,南 北        ,朝阳,整租·垡头西里二区3室1厅南/北,垡头,5200
高楼层（6层）,63㎡,2室1厅1卫,红莲北里,南        ,西城,整租·红莲北里2室1厅南,马连道,5200
中楼层（23层）,35㎡,1室0厅1卫,设计师广场,西北        ,丰台,整租·设计师广场1室0厅西北,科技园区,3800
低楼层（6层）,71㎡,2室1厅1卫,车站中里,南 北        ,大兴,整租·车站中里2室1厅南/北,黄村火车站,3000
地下室（6层）,82㎡,2室1厅1卫,巨山馨苑,南 北        ,海淀,整租·巨山馨苑2室1厅南/北,西山,5500
中楼层（6层）,101㎡,3室1厅1卫,温泉花园B区,南 北        ,昌平,整租·温泉花园B区3室1厅南/北,北七家,3600
中楼层（29层）,59㎡,1室1厅1卫,京贸国际城东区,南 北        ,通州,整租·京贸国际城东区1室1厅南/北,武夷花园,3600
低楼层（6层）,50㎡,1室1厅1卫,三槐家园东区,南        ,大兴,整租·三槐家园东区1室1厅南,瀛海,3000
中楼层（6层）,59㎡,2室1厅1卫,花园闸小区,南 北        ,朝阳,整租·花园闸小区2室1厅南/北,定福庄,5000
高楼层（6层）,62㎡,2室1厅1卫,金沟河5号院,南 北        ,海淀,整租·金沟河5号院2室1厅南/北,五棵松,6000
中楼层（28层）,47㎡,1室0厅1卫,弘善家园,南        ,朝阳,整租·弘善家园1室0厅南,潘家园,4600
高楼层（22层）,76㎡,2室1厅1卫,大方居,西南        ,通州,整租·大方居2室1厅西南,九棵树(家乐福),3500
高楼层（6层）,46㎡,1室1厅1卫,康静里,南        ,朝阳,整租·康静里1室1厅南,东坝,3500
中楼层（5层）,52㎡,2室1厅1卫,北大地四里,南 北        ,丰台,整租·北大地四里2室1厅南/北,北大地,4500
中楼层（3层）,43㎡,1室1厅1卫,光明西里,南        ,东城,整租·光明西里1室1厅南,广渠门,5000
低楼层（1层）,15㎡,1室1厅1卫,交道口北二条,南        ,东城,整租·交道口北二条1室1厅南,交道口,4000
低楼层（19层）,22㎡,1室1厅1卫,恒大未来城,北        ,大兴,整租·恒大未来城1室1厅北,大兴其它,3000
低楼层（13层）,60㎡,1室1厅1卫,仁和花园一区,南 西        ,顺义,整租·仁和花园一区1室1厅南/西,顺义城,3100
高楼层（6层）,46㎡,1室1厅1卫,安慧东里,西南        ,朝阳,整租·安慧东里1室1厅西南,亚运村小营,5700
低楼层（6层）,72㎡,2室1厅1卫,新海北里,南 北        ,亦庄开发区,整租·新海北里2室1厅南/北,马驹桥,3000
中楼层（24层）,46㎡,2室1厅1卫,半壁街南路1号院,南        ,海淀,整租·半壁街南路1号院2室1厅南,紫竹桥,5800
中楼层（28层）,51㎡,1室1厅1卫,顺兴街17号院,南        ,顺义,整租·顺兴街17号院1室1厅南,马坡,2500
中楼层（18层）,60㎡,1室1厅1卫,首开康乃馨城,南        ,大兴,整租·首开康乃馨城1室1厅复式南,枣园,3300
中楼层（18层）,42㎡,1室1厅1卫,光辉里小区,东南        ,朝阳,整租·光辉里小区1室1厅东南,CBD,6000
高楼层（5层）,58㎡,2室1厅1卫,南横西街94号院,南 北        ,西城,整租·南横西街94号院2室1厅南/北,牛街,5200
高楼层（6层）,81㎡,2室2厅1卫,万源南里,南 北        ,丰台,整租·万源南里2室2厅南/北,旧宫,4500
中楼层（14层）,43㎡,1房间1卫,加州水郡Q酷,南        ,房山,整租·加州水郡Q酷1房间南,长阳,1800
高楼层（5层）,55㎡,2室1厅1卫,黄村西里,南        ,大兴,整租·黄村西里2室1厅南,黄村中,3500
高楼层（6层）,60㎡,2室1厅1卫,西宏苑,南 北        ,丰台,整租·西宏苑2室1厅南/北,西红门,3500
高楼层（6层）,58㎡,2室1厅1卫,天堂河,东 西        ,大兴,整租·天堂河2室1厅东/西,大兴其它,3000
中楼层（6层）,36㎡,1室0厅0卫,长椿街,南        ,西城,整租·长椿街1室0厅南,长椿街,5300
中楼层（6层）,35㎡,1室1厅1卫,六里桥10号院,南        ,丰台,整租·六里桥10号院1室1厅南,六里桥,4200
低楼层（6层）,88㎡,3室1厅1卫,水关新村,东 西        ,昌平,整租·水关新村3室1厅东/西,东关,3600
高楼层（4层）,55㎡,3室1厅1卫,铁路局宿舍,南 北        ,昌平,整租·铁路局宿舍3室1厅南/北,鼓楼大街,3000
低楼层（21层）,74㎡,2室1厅1卫,中信新城两限区,南 北        ,亦庄开发区,整租·中信新城两限区2室1厅南/北,亦庄开发区其它,4000
低楼层（6层）,45㎡,1室1厅1卫,天宁寺西里,东        ,西城,整租·天宁寺西里1室1厅东,天宁寺,4500
高楼层（5层）,56㎡,2室1厅1卫,垂杨柳南里,南 北        ,朝阳,整租·垂杨柳南里2室1厅南/北,劲松,6000
高楼层（18层）,59㎡,1室1厅1卫,泰福苑D1区,南        ,朝阳,整租·泰福苑D1区1室1厅南,定福庄,5200
高楼层（6层）,94㎡,2室1厅2卫,皓月苑,南 北        ,通州,整租·皓月苑2室1厅复式南/北,万达,3600
地下室（6层）,80㎡,2室1厅1卫,巨山馨苑,南 北        ,海淀,整租·巨山馨苑2室1厅南/北,西山,6000
中楼层（11层）,65㎡,1室1厅1卫,柏林爱乐二期,东 西        ,朝阳,整租·柏林爱乐二期1室1厅东/西,常营,5900
中楼层（19层）,50㎡,1室0厅1卫,清秀园北区,西        ,昌平,整租·清秀园北区1室0厅西,东关,3200
高楼层（24层）,56㎡,2室1厅1卫,海悦公馆,东南        ,大兴,整租·海悦公馆2室1厅东南,观音寺,3500
中楼层（6层）,58㎡,2室1厅1卫,五里店南里,南 北        ,丰台,整租·五里店南里2室1厅南/北,五里店,3800
中楼层（11层）,36㎡,1室0厅1卫,蓝星花园,西        ,顺义,整租·蓝星花园1室0厅西,后沙峪,3100
低楼层（27层）,60㎡,1室1厅1卫,聚福苑,南        ,朝阳,整租·聚福苑1室1厅南,定福庄,5300
低楼层（10层）,53㎡,1室1厅1卫,苹果派,北        ,朝阳,整租·苹果派1室1厅北,常营,5400
中楼层（16层）,38㎡,1室1厅1卫,安贞西里,北        ,朝阳,整租·安贞西里1室1厅北,安贞,6000
高楼层（6层）,55㎡,2室1厅1卫,林校北里,东        ,大兴,整租·林校北里2室1厅东,黄村火车站,2600
高楼层（4层）,89㎡,2室1厅1卫,水屯家园,南 北        ,昌平,整租·水屯家园2室1厅南/北,西关环岛,3200
中楼层（6层）,88㎡,2室1厅1卫,自然佳境,南 北        ,通州,整租·自然佳境2室1厅南/北,潞苑,3500
低楼层（27层）,46㎡,1室0厅1卫,国美第一城3号院,南        ,朝阳,整租·国美第一城3号院1室0厅南,朝青,6000
低楼层（22层）,90㎡,2室1厅1卫,双合家园,南 北        ,朝阳,整租·双合家园2室1厅南/北,垡头,5800
中楼层（3层）,34㎡,1室1厅1卫,管庄东里,南        ,朝阳,整租·管庄东里1室1厅南,管庄,4400
高楼层（7层）,97㎡,3室1厅1卫,第二福利院家属楼,南 北        ,昌平,整租·第二福利院家属楼3室1厅南/北,北七家,4000
高楼层（6层）,64㎡,1室1厅1卫,双惠小区,南        ,朝阳,整租·双惠小区1室1厅南,双桥,5000
低楼层（13层）,38㎡,1房间1卫,东亚创展国际,东        ,顺义,整租·东亚创展国际1房间东,后沙峪,3100
低楼层（6层）,88㎡,3室1厅1卫,晓月苑一里,南 北        ,丰台,整租·晓月苑一里3室1厅南/北,卢沟桥,4600
高楼层（5层）,30㎡,1房间1卫,众美MIMO公馆,北        ,大兴,整租·众美MIMO公馆1房间北,天宫院南,1800
中楼层（6层）,44㎡,1室1厅1卫,司达小区,东南        ,丰台,整租·司达小区1室1厅东南,角门,4000
高楼层（21层）,81㎡,2室1厅1卫,革新南路2号院,西        ,东城,整租·革新南路2号院2室1厅西,永定门,6000
低楼层（6层）,63㎡,2室1厅1卫,金沟河2号院,东 西        ,海淀,整租·金沟河2号院2室1厅东/西,五棵松,5600
中楼层（21层）,51㎡,1室0厅1卫,云立方,东 南        ,大兴,整租·云立方1室0厅东/南,天宫院,3500
低楼层（26层）,66㎡,1室1厅1卫,北苑家园茉藜园,东南        ,朝阳,整租·北苑家园茉藜园1室1厅东南,北苑,6000
高楼层（4层）,40㎡,1室1厅1卫,万源西里,南 北        ,丰台,整租·万源西里1室1厅南/北,旧宫,3200
低楼层（26层）,48㎡,1室1厅1卫,设计师广场,西南 西北        ,丰台,整租·设计师广场1室1厅西南/西北,科技园区,3800
中楼层（6层）,62㎡,2室1厅1卫,小红庙,南 北        ,西城,整租·小红庙2室1厅南/北,广安门,5600
中楼层（6层）,57㎡,2室1厅1卫,双龙南里,南 北        ,朝阳,整租·双龙南里2室1厅南/北,华威桥,6000
中楼层（10层）,48㎡,1室1厅1卫,右安门外大街,东        ,丰台,整租·右安门外大街1室1厅东,右安门外,4500
低楼层（6层）,80㎡,2室1厅1卫,华龙小区,南 北        ,通州,整租·华龙小区2室1厅南/北,潞苑,3500
高楼层（5层）,51㎡,2室1厅1卫,陶瓷厂宿舍,南 西北        ,海淀,整租·陶瓷厂宿舍2室1厅南/西北,安宁庄,5100
高楼层（24层）,58㎡,1室0厅1卫,远见名苑,西        ,西城,整租·远见名苑1室0厅西,广安门,5600
中楼层（7层）,68㎡,2室1厅1卫,福怡苑,南        ,朝阳,整租·福怡苑2室1厅南,定福庄,5400
低楼层（22层）,94㎡,2室1厅1卫,中建雅颂居,西南        ,通州,整租·中建雅颂居2室1厅西南,潞苑,3300
高楼层（6层）,53㎡,2室1厅1卫,黄寺后身36号院,东        ,朝阳,整租·黄寺后身36号院2室1厅东,马甸,6000
中楼层（18层）,76㎡,3室1厅1卫,广渠门外大街,西北        ,朝阳,整租·广渠门外大街3室1厅西北,劲松,6000
低楼层（1层）,16㎡,1室0厅1卫,东棉花胡同,东        ,东城,整租·东棉花胡同1室0厅东,地安门,4000
高楼层（20层）,28㎡,1室1厅1卫,荣丰2008,北        ,西城,整租·荣丰20081室1厅复式北,广安门,5200
高楼层（6层）,66㎡,2室1厅1卫,富强东里,南 北        ,大兴,整租·富强东里2室1厅南/北,黄村中,3200
中楼层（12层）,54㎡,2室1厅1卫,永定路西里,南 北        ,海淀,整租·永定路西里2室1厅南/北,五棵松,5800
高楼层（6层）,69㎡,2室1厅1卫,观音寺北里,南 北        ,大兴,整租·观音寺北里2室1厅南/北,观音寺,3100
高楼层（15层）,67㎡,1室0厅1卫,阿曼寓所,西        ,朝阳,整租·阿曼寓所1室0厅西,高碑店,5500
高楼层（6层）,41㎡,1室1厅1卫,新外大街28号院,南        ,西城,整租·新外大街28号院1室1厅南,德胜门,5500
中楼层（26层）,44㎡,1室0厅1卫,财富东方,北        ,通州,整租·财富东方1室0厅北,北关,3300
中楼层（18层）,53㎡,1室1厅1卫,红莲中里,南        ,西城,整租·红莲中里1室1厅南,马连道,5100
中楼层（7层）,145㎡,2室1厅2卫,樱花园一区,南 北        ,顺义,整租·樱花园一区2室1厅南/北,李桥,3300
中楼层（14层）,78㎡,1室1厅1卫,首座御园二区二期,西        ,大兴,整租·首座御园二区二期1室1厅西,大兴其它,3200
高楼层（6层）,56㎡,1室1厅1卫,南十里居,南        ,朝阳,整租·南十里居1室1厅南,朝阳公园,5500
高楼层（5层）,39㎡,1室1厅1卫,地坛北里,南        ,东城,整租·地坛北里1室1厅南,和平里,5200
中楼层（18层）,63㎡,1室1厅1卫,南海家园四里,南        ,大兴,整租·南海家园四里1室1厅南,大兴其它,3200
低楼层（7层）,29㎡,1室0厅1卫,兴隆都市馨园,东        ,东城,整租·兴隆都市馨园1室0厅东,崇文门,5300
低楼层（6层）,60㎡,2室1厅1卫,双桥六号井,南 北        ,朝阳,整租·双桥六号井2室1厅南/北,双桥,4100
高楼层（14层）,50㎡,1室0厅1卫,点击未来,东南        ,朝阳,整租·点击未来1室0厅东南,望京,6000
高楼层（6层）,61㎡,2室1厅1卫,模式口西里,南        ,石景山,整租·模式口西里2室1厅南,苹果园,3300
中楼层（6层）,77㎡,2室1厅1卫,星瑞家园,南 北        ,大兴,整租·星瑞家园2室1厅南/北,黄村中,3500
中楼层（26层）,48㎡,1室0厅1卫,10AM新坐标,南        ,朝阳,整租·10AM新坐标1室0厅南,方庄,5400
高楼层（6层）,71㎡,2室1厅1卫,石园东区,南 北        ,顺义,整租·石园东区2室1厅南/北,顺义城,2900
高楼层（24层）,34㎡,1室0厅1卫,玺萌鹏苑,北        ,丰台,整租·玺萌鹏苑1室0厅北,草桥,4000
高楼层（6层）,116㎡,3室1厅1卫,沙顺路110号院,南 北        ,昌平,整租·沙顺路110号院3室1厅南/北,小汤山,3000
低楼层（6层）,59㎡,2室1厅1卫,安宁里,南 北        ,海淀,整租·安宁里2室1厅南/北,安宁庄,5000
中楼层（6层）,49㎡,1室1厅1卫,育新花园,南        ,海淀,整租·育新花园1室1厅南,西三旗,5000
低楼层（7层）,45㎡,1室0厅1卫,壹线国际,南        ,朝阳,整租·壹线国际1室0厅南,四惠,5700
中楼层（6层）,50㎡,2室1厅1卫,五里店南里,东 南 西        ,丰台,整租·五里店南里2室1厅东/南/西,五里店,3900
高楼层（5层）,56㎡,1室0厅1卫,观澳园,南        ,海淀,整租·观澳园1室0厅南,清河,5500
低楼层（22层）,63㎡,1室0厅1卫,强佑清河新城,北        ,海淀,整租·强佑清河新城1室0厅北,清河,5700
高楼层（3层）,60㎡,2室0厅1卫,西洼地,南 北        ,丰台,整租·西洼地2室0厅南/北,和义,3700
高楼层（10层）,55㎡,1室1厅1卫,芳怡园,东 西        ,海淀,整租·芳怡园1室1厅东/西,西北旺,4850
高楼层（18层）,67㎡,2室1厅1卫,锦苑C区,南        ,丰台,整租·锦苑C区2室1厅南,和义,4300
中楼层（21层）,47㎡,1室1厅1卫,晓月家园,南        ,丰台,整租·晓月家园1室1厅南,卢沟桥,3000
高楼层（6层）,60㎡,2室1厅1卫,水利局一处宿舍,南 北        ,海淀,整租·水利局一处宿舍2室1厅南/北,安宁庄,4900
高楼层（6层）,44㎡,1室1厅1卫,月坛北街25号院,南        ,西城,整租·月坛北街25号院1室1厅南,月坛,6000
低楼层（10层）,90㎡,2室2厅1卫,金色漫香郡北区,南 北        ,大兴,整租·金色漫香郡北区2室2厅南/北,大兴其它,2900
低楼层（5层）,56㎡,3室1厅1卫,劲松一区,东 南 北        ,朝阳,整租·劲松一区3室1厅东/南/北,劲松,6000
低楼层（9层）,67㎡,2室2厅2卫,中国铁建顺鑫汇,南 北        ,顺义,整租·中国铁建顺鑫汇2室2厅南/北,顺义其它,2800
低楼层（7层）,47㎡,1室1厅1卫,普惠北里,南        ,海淀,整租·普惠北里1室1厅南,公主坟,5400
高楼层（15层）,75㎡,2室1厅1卫,朝阳新城六区,南 北        ,朝阳,整租·朝阳新城六区2室1厅南/北,东坝,5300
低楼层（20层）,49㎡,1室0厅1卫,天伦锦城,北        ,丰台,整租·天伦锦城1室0厅北,花乡,3800
高楼层（6层）,67㎡,2室1厅1卫,东平里,南        ,朝阳,整租·东平里2室1厅南,首都机场,5500
低楼层（16层）,61㎡,2室1厅1卫,南庭新苑南区,东 南        ,丰台,整租·南庭新苑南区2室1厅东/南,新宫,4500
低楼层（7层）,101㎡,2室1厅1卫,樱花园一区,南 北        ,顺义,整租·樱花园一区2室1厅南/北,李桥,3100
低楼层（5层）,33㎡,1室1厅1卫,小经厂胡同,南        ,东城,整租·小经厂胡同1室1厅南,地安门,5300
高楼层（11层）,48㎡,1室1厅1卫,佳和宜园,南        ,顺义,整租·佳和宜园1室1厅南,马坡,2600
高楼层（6层）,76㎡,2室1厅1卫,花园巷小区,南 北        ,房山,整租·花园巷小区2室1厅南/北,良乡,2500
高楼层（5层）,47㎡,2室1厅1卫,东柳西里,南        ,朝阳,整租·东柳西里2室1厅南,双桥,4300
高楼层（6层）,43㎡,1室0厅1卫,西山华府,南        ,海淀,整租·西山华府1室0厅南,马连洼,6000
低楼层（6层）,68㎡,2室1厅1卫,西辛北区,南 北        ,顺义,整租·西辛北区2室1厅南/北,顺义城,3100
中楼层（18层）,30㎡,2房间1卫,盛今佳园,北        ,海淀,整租·盛今佳园2房间北,六里桥,5500
中楼层（6层）,92㎡,2室2厅1卫,水关新村,南 北        ,昌平,整租·水关新村2室2厅南/北,东关,3800
高楼层（6层）,59㎡,2室1厅1卫,蔚园,东 西        ,丰台,整租·蔚园2室1厅东/西,青塔,4600
中楼层（6层）,55㎡,2室1厅1卫,门矿西山楼,南 北        ,门头沟,整租·门矿西山楼2室1厅南/北,门头沟其它,1900
高楼层（4层）,73㎡,2室1厅1卫,西关北路,南 北        ,昌平,整租·西关北路2室1厅南/北,西关环岛,2500
高楼层（28层）,80㎡,2室1厅1卫,康泉小区,南        ,朝阳,整租·康泉小区2室1厅南,双桥,5500
高楼层（6层）,55㎡,2室1厅1卫,北京光学仪器厂家属院,南 北        ,通州,整租·北京光学仪器厂家属院2室1厅南/北,万达,2900
低楼层（21层）,77㎡,2室1厅1卫,金隅景和园,南 北        ,朝阳,整租·金隅景和园2室1厅南/北,东坝,5800
高楼层（13层）,36㎡,2房间2卫,百合湾,东        ,通州,整租·百合湾2房间跃层东,武夷花园,3600
中楼层（6层）,66㎡,1室1厅1卫,名佳花园三区,南        ,昌平,整租·名佳花园三区1室1厅南,北七家,3900
高楼层（6层）,62㎡,2室1厅1卫,绿岛苑东区,南        ,朝阳,整租·绿岛苑东区2室1厅南,定福庄,4500
中楼层（6层）,64㎡,1室1厅1卫,惠泽家园,南        ,门头沟,整租·惠泽家园1室1厅南,门头沟其它,2500
高楼层（6层）,56㎡,2室1厅1卫,双龙南里,南 北        ,朝阳,整租·双龙南里2室1厅南/北,华威桥,5600
高楼层（6层）,85㎡,2室2厅1卫,飞腾家园,南 北        ,丰台,整租·飞腾家园2室2厅南/北,新宫,4500
高楼层（6层）,57㎡,2室1厅1卫,车站西街13号院,东 西        ,西城,整租·车站西街13号院2室1厅东/西,广安门,5400
高楼层（15层）,72㎡,2室1厅1卫,朝阳旺角,东        ,朝阳,整租·朝阳旺角2室1厅东,双桥,5800
高楼层（6层）,57㎡,2室1厅1卫,甘露园南里,南 北        ,朝阳,整租·甘露园南里2室1厅南/北,甘露园,5600
高楼层（6层）,40㎡,1室0厅1卫,车站西街15号院,东        ,西城,整租·车站西街15号院1室0厅东,广安门,4600
中楼层（15层）,68㎡,1室1厅1卫,北京新天地二期,西北        ,朝阳,整租·北京新天地二期1室1厅西北,常营,5650
高楼层（26层）,24㎡,1室0厅1卫,荣丰2008,南        ,西城,整租·荣丰20081室0厅南,广安门,3700
